Name,Year,Popularity,Name,Year,Popularity,diff
Marlon,1980,744,Marlon,2009,1368,624
Augustine,1980,1841,Augustine,2009,2467,626
Curtis,1980,182,Curtis,2009,810,628
Efrain,1980,1087,Efrain,2009,1718,631
Brett,1980,191,Brett,2009,824,633
Philip,1980,170,Philip,2009,805,635
April,1980,61,April,2009,697,636
Raquel,1980,565,Raquel,2009,1202,637
Meredith,1980,275,Meredith,2009,915,640
Joana,1980,1808,Joana,2009,2448,640
Scott,1980,54,Scott,2009,695,641
Kristopher,1980,279,Kristopher,2009,920,641
Terrance,1980,375,Terrance,2009,1017,642
Larry,1980,143,Larry,2009,787,644
Alvin,1980,538,Alvin,2009,1182,644
Flor,1980,1829,Flor,2009,2475,646
Donald,1980,97,Donald,2009,746,649
Selina,1980,1242,Selina,2009,1892,650
Joy,1980,321,Joy,2009,972,651
Eleazar,1980,2501,Eleazar,2009,3152,651
Bruce,1980,328,Bruce,2009,980,652
Yitty,1980,3898,Yitty,2009,4550,652
Ashleigh,1980,1080,Ashleigh,2009,1738,658
Arlen,1980,4696,Arlen,2009,5354,658
Jeremi,1980,5740,Jeremi,2009,6400,660
Joe,1980,285,Joe,2009,946,661
Lawrence,1980,264,Lawrence,2009,929,665
Elisha,1980,642,Elisha,2009,1308,666
Lizandro,1980,4725,Lizandro,2009,5394,669
Jonathon,1980,356,Jonathon,2009,1028,672
Nancy,1980,220,Nancy,2009,894,674
Gilberto,1980,871,Gilberto,2009,1545,674
Denise,1980,194,Denise,2009,871,677
Carlo,1980,1451,Carlo,2009,2128,677
Trever,1980,2557,Trever,2009,3234,677
Myra,1980,937,Myra,2009,1616,679
Aisha,1980,682,Aisha,2009,1363,681
Rigoberto,1980,1243,Rigoberto,2009,1927,684
Judith,1980,705,Judith,2009,1391,686
Santos,1980,1223,Santos,2009,1920,697
Roxanna,1980,1875,Roxanna,2009,2572,697
Shekinah,1980,5358,Shekinah,2009,6058,700
Deon,1980,1098,Deon,2009,1802,704
Constantine,1980,3253,Constantine,2009,3960,707
Halima,1980,3958,Halima,2009,4666,708
Meghan,1980,228,Meghan,2009,940,712
Deshon,1980,5714,Deshon,2009,6432,718
Lacie,1980,1581,Lacie,2009,2300,719
Lisbet,1980,5606,Lisbet,2009,6325,719
Bernardo,1980,1574,Bernardo,2009,2295,721
Efren,1980,1751,Efren,2009,2473,722
Corinne,1980,658,Corinne,2009,1384,726
Ines,1980,2970,Ines,2009,3699,729
Ruthie,1980,3182,Ruthie,2009,3914,732
Aram,1980,3757,Aram,2009,4490,733
Russell,1980,185,Russell,2009,919,734
Salomon,1980,3118,Salomon,2009,3852,734
Lisandro,1980,3509,Lisandro,2009,4243,734
Kareem,1980,824,Kareem,2009,1559,735
Alycia,1980,1696,Alycia,2009,2433,737
Wade,1980,603,Wade,2009,1341,738
Cindy,1980,295,Cindy,2009,1035,740
Hiram,1980,2409,Hiram,2009,3151,742
Roger,1980,271,Roger,2009,1014,743
Gonzalo,1980,1636,Gonzalo,2009,2379,743
Marygrace,1980,4516,Marygrace,2009,5262,746
Yaneth,1980,5446,Yaneth,2009,6195,749
Rene,1980,534,Rene,2009,1284,750
Shoshana,1980,2160,Shoshana,2009,2912,752
Rudy,1980,804,Rudy,2009,1558,754
Jovan,1980,1155,Jovan,2009,1914,759
Omer,1980,4891,Omer,2009,5651,760
Mahogany,1980,2972,Mahogany,2009,3733,761
Tommy,1980,405,Tommy,2009,1167,762
Fabiola,1980,1790,Fabiola,2009,2552,762
Ellen,1980,494,Ellen,2009,1258,764
Abdul,1980,1918,Abdul,2009,2682,764
Yocheved,1980,3303,Yocheved,2009,4067,764
Jamar,1980,806,Jamar,2009,1573,767
Nestor,1980,1731,Nestor,2009,2501,770
Raizel,1980,3442,Raizel,2009,4213,771
Gwen,1980,1491,Gwen,2009,2264,773
Rodney,1980,251,Rodney,2009,1025,774
Terrence,1980,428,Terrence,2009,1203,775
Eulalia,1980,5566,Eulalia,2009,6341,775
Anastacia,1980,3380,Anastacia,2009,4156,776
Sterling,1980,1219,Sterling,2009,1996,777
Maxine,1980,2043,Maxine,2009,2822,779
Marie,1980,286,Marie,2009,1070,784
Frederick,1980,332,Frederick,2009,1116,784
Eileen,1980,696,Eileen,2009,1480,784
Anisha,1980,2534,Anisha,2009,3319,785
Kamal,1980,2747,Kamal,2009,3532,785
Roland,1980,811,Roland,2009,1604,793
Micheal,1980,266,Micheal,2009,1060,794
Joao,1980,3624,Joao,2009,4418,794
Yechezkel,1980,5315,Yechezkel,2009,6110,795
Zalman,1980,5319,Zalman,2009,6114,795
Krystal,1980,432,Krystal,2009,1232,800
Kacey,1980,1478,Kacey,2009,2279,801
Anne,1980,221,Anne,2009,1023,802
Xochilt,1980,4214,Xochilt,2009,5019,805
Stefan,1980,1309,Stefan,2009,2115,806
Miri,1980,4839,Miri,2009,5645,806
Meyer,1980,5290,Meyer,2009,6096,806
Wendy,1980,149,Wendy,2009,956,807
Michal,1980,2768,Michal,2009,3578,810
Azucena,1980,2628,Azucena,2009,3442,814
Sindy,1980,3891,Sindy,2009,4706,815
Louisa,1980,1991,Louisa,2009,2807,816
Joey,1980,412,Joey,2009,1229,817
Laci,1980,1644,Laci,2009,2461,817
Marisa,1980,460,Marisa,2009,1280,820
Kristina,1980,148,Kristina,2009,969,821
Linda,1980,219,Linda,2009,1041,822
Aida,1980,1538,Aida,2009,2361,823
Montrell,1980,2481,Montrell,2009,3304,823
Virginia,1980,316,Virginia,2009,1142,826
Sandra,1980,160,Sandra,2009,987,827
Hugh,1980,1318,Hugh,2009,2147,829
Adrienne,1980,327,Adrienne,2009,1158,831
Gary,1980,120,Gary,2009,953,833
Dereck,1980,1803,Dereck,2009,2636,833
Reuben,1980,1162,Reuben,2009,1997,835
Deanna,1980,297,Deanna,2009,1135,838
Sonia,1980,417,Sonia,2009,1255,838
Elaine,1980,588,Elaine,2009,1428,840
Stormy,1980,2177,Stormy,2009,3017,840
Esau,1980,3760,Esau,2009,4602,842
Amberly,1980,1787,Amberly,2009,2631,844
Luana,1980,4348,Luana,2009,5192,844
Harry,1980,540,Harry,2009,1385,845
Boruch,1980,3903,Boruch,2009,4748,845
Reanna,1980,2624,Reanna,2009,3470,846
Thea,1980,1878,Thea,2009,2726,848
Lindsay,1980,141,Lindsay,2009,993,852
Rachael,1980,274,Rachael,2009,1126,852
Belinda,1980,639,Belinda,2009,1491,852
Delia,1980,1094,Delia,2009,1949,855
Nabil,1980,5756,Nabil,2009,6611,855
Ray,1980,557,Ray,2009,1416,859
Carl,1980,208,Carl,2009,1068,860
Humberto,1980,1081,Humberto,2009,1943,862
Jermaine,1980,302,Jermaine,2009,1165,863
Roy,1980,311,Roy,2009,1175,864
Jasson,1980,5738,Jasson,2009,6605,867
Gino,1980,1595,Gino,2009,2463,868
Kyndra,1980,5592,Kyndra,2009,6460,868
Ivette,1980,1515,Ivette,2009,2385,870
Dana,1980,125,Dana,2009,997,872
Marshal,1980,3991,Marshal,2009,4863,872
Douglas,1980,118,Douglas,2009,991,873
Gareth,1980,5727,Gareth,2009,6600,873
Marcellus,1980,3258,Marcellus,2009,4132,874
Aleida,1980,3595,Aleida,2009,4469,874
Francesco,1980,1578,Francesco,2009,2457,879
Maura,1980,1244,Maura,2009,2125,881
Cory,1980,166,Cory,2009,1049,883
Mike,1980,909,Mike,2009,1794,885
Shannon,1980,64,Shannon,2009,951,887
Martha,1980,341,Martha,2009,1228,887
Leif,1980,1646,Leif,2009,2533,887
Westley,1980,2525,Westley,2009,3412,887
Lizette,1980,1302,Lizette,2009,2190,888
Fidel,1980,1779,Fidel,2009,2669,890
Rashaad,1980,3034,Rashaad,2009,3924,890
Kathleen,1980,163,Kathleen,2009,1057,894
Steve,1980,418,Steve,2009,1312,894
Rohit,1980,4319,Rohit,2009,5214,895
Ambrose,1980,5696,Ambrose,2009,6592,896
Shaun,1980,161,Shaun,2009,1062,901
Reginald,1980,350,Reginald,2009,1252,902
Patricia,1980,112,Patricia,2009,1015,903
Tabitha,1980,308,Tabitha,2009,1214,906
Jamel,1980,1109,Jamel,2009,2015,906
Hashim,1980,4875,Hashim,2009,5781,906
Shifra,1980,3470,Shifra,2009,4377,907
Faye,1980,2158,Faye,2009,3067,909
Cristina,1980,407,Cristina,2009,1317,910
Graciela,1980,1164,Graciela,2009,2075,911
Heath,1980,518,Heath,2009,1430,912
Alma,1980,655,Alma,2009,1567,912
Jevon,1980,2654,Jevon,2009,3567,913
Keoni,1980,3039,Keoni,2009,3954,915
Ike,1980,4055,Ike,2009,4970,915
Lewis,1980,664,Lewis,2009,1582,918
Silvia,1980,982,Silvia,2009,1901,919
Yamile,1980,4224,Yamile,2009,5143,919
Kristen,1980,89,Kristen,2009,1010,921
Isacc,1980,3566,Isacc,2009,4491,925
Sunny,1980,1430,Sunny,2009,2356,926
Carissa,1980,616,Carissa,2009,1543,927
Leora,1980,3507,Leora,2009,4435,928
Sequoia,1980,4537,Sequoia,2009,5470,933
Benzion,1980,4313,Benzion,2009,5251,938
Anabell,1980,3368,Anabell,2009,4307,939
Lamar,1980,683,Lamar,2009,1625,942
Stanley,1980,461,Stanley,2009,1407,946
Frances,1980,504,Frances,2009,1450,946
Nikita,1980,1494,Nikita,2009,2440,946
Jamil,1980,1519,Jamil,2009,2470,951
Marc,1980,249,Marc,2009,1201,952
Hasan,1980,2386,Hasan,2009,3338,952
Jeffery,1980,183,Jeffery,2009,1136,953
Terry,1980,186,Terry,2009,1140,954
Blair,1980,977,Blair,2009,1932,955
Neil,1980,376,Neil,2009,1332,956
Arleen,1980,3378,Arleen,2009,4334,956
Bobby,1980,223,Bobby,2009,1180,957
Carla,1980,300,Carla,2009,1257,957
Shayne,1980,1645,Shayne,2009,2604,959
Salvatore,1980,916,Salvatore,2009,1879,963
Maceo,1980,5065,Maceo,2009,6029,964
Rashawn,1980,2131,Rashawn,2009,3096,965
Deron,1980,2659,Deron,2009,3626,967
Lael,1980,5504,Lael,2009,6472,968
Darnell,1980,758,Darnell,2009,1727,969
Pepper,1980,4333,Pepper,2009,5303,970
Leandre,1980,5064,Leandre,2009,6035,971
Barbara,1980,237,Barbara,2009,1210,973
Jon,1980,261,Jon,2009,1234,973
Coy,1980,1873,Coy,2009,2848,975
Francis,1980,492,Francis,2009,1469,977
Lara,1980,702,Lara,2009,1683,981
Trista,1980,1446,Trista,2009,2428,982
Honey,1980,3328,Honey,2009,4310,982
Verenice,1980,4544,Verenice,2009,5526,982
Carolyn,1980,290,Carolyn,2009,1274,984
Rodolfo,1980,729,Rodolfo,2009,1713,984
Delina,1980,5559,Delina,2009,6543,984
Chad,1980,68,Chad,2009,1053,985
Isidro,1980,1930,Isidro,2009,2916,986
Jacquelin,1980,2320,Jacquelin,2009,3307,987
Justine,1980,1041,Justine,2009,2031,990
Mayra,1980,526,Mayra,2009,1531,1005
Ambar,1980,3313,Ambar,2009,4319,1006
Shaina,1980,2097,Shaina,2009,3106,1009
Jedidiah,1980,1382,Jedidiah,2009,2392,1010
Thaddeus,1980,1187,Thaddeus,2009,2198,1011
Heather,1980,23,Heather,2009,1036,1013
Pilar,1980,2392,Pilar,2009,3405,1013
Pierre,1980,1133,Pierre,2009,2151,1018
Naim,1980,2947,Naim,2009,3967,1020
Reynaldo,1980,1058,Reynaldo,2009,2079,1021
Naeem,1980,3278,Naeem,2009,4300,1022
Teresa,1980,192,Teresa,2009,1215,1023
Gerald,1980,303,Gerald,2009,1326,1023
Janice,1980,491,Janice,2009,1519,1028
Willie,1980,262,Willie,2009,1291,1029
Zully,1980,4692,Zully,2009,5721,1029
Ronnie,1980,360,Ronnie,2009,1390,1030
Benuel,1980,4429,Benuel,2009,5459,1030
Alisa,1980,672,Alisa,2009,1705,1033
Billy,1980,203,Billy,2009,1237,1034
Chanelle,1980,2122,Chanelle,2009,3156,1034
Jerome,1980,373,Jerome,2009,1408,1035
Dwayne,1980,462,Dwayne,2009,1497,1035
Niya,1980,2581,Niya,2009,3616,1035
Jessenia,1980,2022,Jessenia,2009,3059,1037
Reva,1980,5127,Reva,2009,6166,1039
Domenick,1980,3811,Domenick,2009,4851,1040
Nachman,1980,4416,Nachman,2009,5456,1040
Antwan,1980,880,Antwan,2009,1922,1042
Jacy,1980,4077,Jacy,2009,5119,1042
Tyrone,1980,426,Tyrone,2009,1470,1044
Nakiya,1980,5228,Nakiya,2009,6273,1045
Keyana,1980,3067,Keyana,2009,4113,1046
Regina,1980,277,Regina,2009,1324,1047
Charity,1980,468,Charity,2009,1515,1047
Rosario,1980,1433,Rosario,2009,2480,1047
Cedric,1980,515,Cedric,2009,1565,1050
Anton,1980,1113,Anton,2009,2166,1053
Nathanial,1980,1416,Nathanial,2009,2469,1053
Montavious,1980,5013,Montavious,2009,6066,1053
Kacie,1980,1464,Kacie,2009,2520,1056
Christine,1980,92,Christine,2009,1151,1059
Antoine,1980,604,Antoine,2009,1663,1059
Rocio,1980,965,Rocio,2009,2026,1061
Amos,1980,1195,Amos,2009,2256,1061
Isaura,1980,3959,Isaura,2009,5020,1061
Oren,1980,2798,Oren,2009,3864,1066
Lesli,1980,2521,Lesli,2009,3591,1070
Joyce,1980,620,Joyce,2009,1694,1074
Kaci,1980,1536,Kaci,2009,2611,1075
Marian,1980,1348,Marian,2009,2424,1076
Maile,1980,2568,Maile,2009,3647,1079
Jashua,1980,4714,Jashua,2009,5794,1080
Adina,1980,1773,Adina,2009,2854,1081
Fabio,1980,3524,Fabio,2009,4605,1081
Jenny,1980,230,Jenny,2009,1314,1084
Nellie,1980,1811,Nellie,2009,2896,1085
Everardo,1980,2460,Everardo,2009,3545,1085
Marshaun,1980,4357,Marshaun,2009,5442,1085
Keanna,1980,3614,Keanna,2009,4702,1088
Celina,1980,1218,Celina,2009,2307,1089
Shay,1980,1691,Shay,2009,2780,1089
Marcoantonio,1980,4221,Marcoantonio,2009,5319,1098
Derick,1980,733,Derick,2009,1834,1101
Jacklyn,1980,1303,Jacklyn,2009,2404,1101
Oriana,1980,3927,Oriana,2009,5028,1101
Misha,1980,2297,Misha,2009,3403,1106
Bronwyn,1980,3728,Bronwyn,2009,4835,1107
Janie,1980,1025,Janie,2009,2139,1114
Alisha,1980,296,Alisha,2009,1412,1116
Elana,1980,1848,Elana,2009,2964,1116
Garret,1980,1706,Garret,2009,2830,1124
Janet,1980,334,Janet,2009,1459,1125
Rashard,1980,2840,Rashard,2009,3965,1125
Jalene,1980,4618,Jalene,2009,5743,1125
Javaris,1980,4752,Javaris,2009,5877,1125
Maribel,1980,584,Maribel,2009,1710,1126
Tyra,1980,1593,Tyra,2009,2721,1128
Yajaira,1980,1783,Yajaira,2009,2913,1130
Lorena,1980,571,Lorena,2009,1703,1132
Paula,1980,335,Paula,2009,1468,1133
Lenny,1980,2139,Lenny,2009,3272,1133
Lourdes,1980,1262,Lourdes,2009,2396,1134
Star,1980,1565,Star,2009,2702,1137
Leonard,1980,395,Leonard,2009,1534,1139
Richie,1980,3215,Richie,2009,4355,1140
Brittney,1980,820,Brittney,2009,1961,1141
Brent,1980,171,Brent,2009,1322,1151
Susanna,1980,1246,Susanna,2009,2401,1155
Ivory,1980,2193,Ivory,2009,3350,1157
Tara,1980,96,Tara,2009,1263,1167
Gilbert,1980,568,Gilbert,2009,1737,1169
Raymundo,1980,1545,Raymundo,2009,2714,1169
Denver,1980,2091,Denver,2009,3260,1169
Schuyler,1980,5304,Schuyler,2009,6474,1170
Jamon,1980,3036,Jamon,2009,4207,1171
Magali,1980,3220,Magali,2009,4392,1172
Petra,1980,1885,Petra,2009,3060,1175
Flora,1980,2145,Flora,2009,3322,1177
Naimah,1980,3054,Naimah,2009,4234,1180
Sharon,1980,246,Sharon,2009,1429,1183
Laurel,1980,809,Laurel,2009,1992,1183
Lee,1980,216,Lee,2009,1400,1184
Arlene,1980,925,Arlene,2009,2110,1185
Charis,1980,3197,Charis,2009,4382,1185
Deborah,1980,289,Deborah,2009,1484,1195
Margarita,1980,832,Margarita,2009,2027,1195
Debora,1980,2417,Debora,2009,3612,1195
Dameon,1980,2037,Dameon,2009,3233,1196
Renee,1980,213,Renee,2009,1411,1198
Chantal,1980,2069,Chantal,2009,3267,1198
Susana,1980,858,Susana,2009,2058,1200
Joan,1980,888,Joan,2009,2091,1203
Joshuah,1980,3212,Joshuah,2009,4420,1208
Beatriz,1980,1140,Beatriz,2009,2350,1210
Cassie,1980,580,Cassie,2009,1792,1212
Nick,1980,1061,Nick,2009,2275,1214
Marcela,1980,1576,Marcela,2009,2790,1214
Chasity,1980,562,Chasity,2009,1782,1220
Marques,1980,1276,Marques,2009,2496,1220
Catarina,1980,3954,Catarina,2009,5174,1220
Jarrett,1980,899,Jarrett,2009,2120,1221
Jacquelyn,1980,479,Jacquelyn,2009,1701,1222
Aimee,1980,333,Aimee,2009,1561,1228
Lisa,1980,44,Lisa,2009,1273,1229
Lazaro,1980,1744,Lazaro,2009,2974,1230
Darrell,1980,351,Darrell,2009,1588,1237
Nadine,1980,1012,Nadine,2009,2250,1238
Jessy,1980,2375,Jessy,2009,3620,1245
Moira,1980,2161,Moira,2009,3407,1246
Dion,1980,1146,Dion,2009,2393,1247
Raheem,1980,1487,Raheem,2009,2736,1249
Della,1980,2211,Della,2009,3462,1251
Noemy,1980,4255,Noemy,2009,5506,1251
Eugene,1980,391,Eugene,2009,1643,1252
Stefania,1980,4116,Stefania,2009,5368,1252
Juana,1980,1279,Juana,2009,2535,1256
Crispin,1980,4959,Crispin,2009,6215,1256
Tia,1980,449,Tia,2009,1706,1257
Susan,1980,129,Susan,2009,1387,1258
Aviva,1980,2647,Aviva,2009,3905,1258
Giuseppe,1980,1880,Giuseppe,2009,3142,1262
Rhiannon,1980,906,Rhiannon,2009,2169,1263
Tavaris,1980,2755,Tavaris,2009,4020,1265
Ervin,1980,1530,Ervin,2009,2796,1266
Elissa,1980,949,Elissa,2009,2216,1267
Nuvia,1980,4212,Nuvia,2009,5480,1268
Antonia,1980,933,Antonia,2009,2202,1269
Jacinda,1980,4022,Jacinda,2009,5291,1269
Demarco,1980,2011,Demarco,2009,3281,1270
Antwone,1980,4068,Antwone,2009,5343,1275
Ayesha,1980,1695,Ayesha,2009,2972,1277
Armon,1980,4069,Armon,2009,5348,1279
Clay,1980,941,Clay,2009,2222,1281
Viola,1980,2189,Viola,2009,3471,1282
Osbaldo,1980,2989,Osbaldo,2009,4271,1282
Starr,1980,1338,Starr,2009,2624,1286
Angelena,1980,4191,Angelena,2009,5478,1287
Alfred,1980,546,Alfred,2009,1836,1290
Eunice,1980,1462,Eunice,2009,2753,1291
Johnpaul,1980,1846,Johnpaul,2009,3137,1291
Gretchen,1980,511,Gretchen,2009,1805,1294
Craig,1980,147,Craig,2009,1443,1296
Roxanne,1980,536,Roxanne,2009,1832,1296
Geneva,1980,1168,Geneva,2009,2464,1296
Randall,1980,278,Randall,2009,1576,1298
Stormi,1980,5437,Stormi,2009,6735,1298
Marion,1980,955,Marion,2009,2255,1300
Blanca,1980,768,Blanca,2009,2069,1301
Geronimo,1980,3139,Geronimo,2009,4440,1301
Josh,1980,814,Josh,2009,2118,1304
Korey,1980,1347,Korey,2009,2652,1305
Aura,1980,3191,Aura,2009,4499,1308
Arie,1980,4406,Arie,2009,5716,1310
Isela,1980,1884,Isela,2009,3199,1315
Jolene,1980,621,Jolene,2009,1937,1316
Maha,1980,5124,Maha,2009,6441,1317
Sheldon,1980,1039,Sheldon,2009,2358,1319
Roderick,1980,609,Roderick,2009,1929,1320
Renata,1980,627,Renata,2009,1947,1320
Yohana,1980,4691,Yohana,2009,6012,1321
Sahar,1980,4666,Sahar,2009,5989,1323
Valente,1980,3522,Valente,2009,4849,1327
Wes,1980,3773,Wes,2009,5101,1328
Emile,1980,3780,Emile,2009,5108,1328
Katrina,1980,180,Katrina,2009,1510,1330
Merari,1980,3962,Merari,2009,5294,1332
Tova,1980,4308,Tova,2009,5642,1334
Sally,1980,607,Sally,2009,1948,1341
Cinthia,1980,2440,Cinthia,2009,3783,1343
Jordana,1980,2495,Jordana,2009,3839,1344
Salim,1980,3982,Salim,2009,5327,1345
Keona,1980,4026,Keona,2009,5372,1346
Marleen,1980,5164,Marleen,2009,6510,1346
Nicolette,1980,915,Nicolette,2009,2263,1348
Nohemi,1980,3229,Nohemi,2009,4577,1348
Tamir,1980,3893,Tamir,2009,5248,1355
Annamarie,1980,1755,Annamarie,2009,3112,1357
Yoana,1980,3539,Yoana,2009,4896,1357
Bridgette,1980,847,Bridgette,2009,2205,1358
Milton,1980,885,Milton,2009,2243,1358
Carmela,1980,1756,Carmela,2009,3120,1364
Rahul,1980,3242,Rahul,2009,4607,1365
Stacy,1980,115,Stacy,2009,1483,1368
Jan,1980,1216,Jan,2009,2584,1368
Divina,1980,4602,Divina,2009,5971,1369
Rosie,1980,1557,Rosie,2009,2927,1370
Heriberto,1980,1314,Heriberto,2009,2691,1377
Wayne,1980,298,Wayne,2009,1677,1379
Davina,1980,1607,Davina,2009,2986,1379
Shirley,1980,692,Shirley,2009,2072,1380
Darryl,1980,549,Darryl,2009,1930,1381
Alysia,1980,1612,Alysia,2009,2995,1383
Nada,1980,3343,Nada,2009,4729,1386
Lionel,1980,1067,Lionel,2009,2455,1388
Kendell,1980,2671,Kendell,2009,4063,1392
Pamela,1980,172,Pamela,2009,1569,1397
Marcell,1980,2655,Marcell,2009,4052,1397
Hollis,1980,3140,Hollis,2009,4538,1398
Harold,1980,427,Harold,2009,1827,1400
Mitchel,1980,2361,Mitchel,2009,3761,1400
Desiray,1980,4600,Desiray,2009,6001,1401
Dina,1980,882,Dina,2009,2285,1403
Katy,1980,764,Katy,2009,2168,1404
Thor,1980,3828,Thor,2009,5233,1405
Annmarie,1980,1234,Annmarie,2009,2644,1410
Ceasar,1980,3027,Ceasar,2009,4438,1411
Moishe,1980,3597,Moishe,2009,5010,1413
Lacy,1980,710,Lacy,2009,2126,1416
Daron,1980,1863,Daron,2009,3279,1416
Aurelio,1980,2216,Aurelio,2009,3633,1417
Benny,1980,1091,Benny,2009,2511,1420
Dajuan,1980,2883,Dajuan,2009,4304,1421
Rosalyn,1980,1330,Rosalyn,2009,2754,1424
Lucio,1980,2376,Lucio,2009,3802,1426
Ester,1980,2186,Ester,2009,3613,1427
Annalisa,1980,2253,Annalisa,2009,3680,1427
Hillel,1980,3822,Hillel,2009,5249,1427
Claudio,1980,2001,Claudio,2009,3431,1430
Mari,1980,1526,Mari,2009,2958,1432
Judson,1980,1715,Judson,2009,3148,1433
Harvey,1980,1123,Harvey,2009,2557,1434
Darlene,1980,657,Darlene,2009,2096,1439
Luiz,1980,3204,Luiz,2009,4643,1439
Lars,1980,2311,Lars,2009,3751,1440
Dorothy,1980,528,Dorothy,2009,1969,1441
Amberlee,1980,3751,Amberlee,2009,5195,1444
Baruch,1980,3305,Baruch,2009,4751,1446
Tzirel,1980,5255,Tzirel,2009,6708,1453
Lamont,1980,786,Lamont,2009,2240,1454
Ann,1980,263,Ann,2009,1728,1465
Maricruz,1980,3102,Maricruz,2009,4567,1465
Jana,1980,469,Jana,2009,1935,1466
Tamara,1980,218,Tamara,2009,1688,1470
Fausto,1980,2725,Fausto,2009,4197,1472
Lesley,1980,507,Lesley,2009,1981,1474
Jean,1980,559,Jean,2009,2033,1474
Theresa,1980,210,Theresa,2009,1686,1476
Mai,1980,3103,Mai,2009,4582,1479
Armand,1980,3573,Armand,2009,5056,1483
Christan,1980,4131,Christan,2009,5615,1484
Hamilton,1980,2505,Hamilton,2009,3990,1485
Ernest,1980,372,Ernest,2009,1858,1486
Annette,1980,499,Annette,2009,1985,1486
Cornelius,1980,851,Cornelius,2009,2337,1486
Azalia,1980,4325,Azalia,2009,5818,1493
Leticia,1980,477,Leticia,2009,1971,1494
Roslyn,1980,2213,Roslyn,2009,3716,1503
Fredrick,1980,680,Fredrick,2009,2188,1508
Laron,1980,2024,Laron,2009,3533,1509
Pricilla,1980,2490,Pricilla,2009,3999,1509
Christos,1980,2471,Christos,2009,3984,1513
Ramsey,1980,2150,Ramsey,2009,3665,1515
Gregorio,1980,1529,Gregorio,2009,3046,1517
Mahlon,1980,3834,Mahlon,2009,5352,1518
Morris,1980,1396,Morris,2009,2922,1526
Forrest,1980,1026,Forrest,2009,2553,1527
Dennise,1980,3065,Dennise,2009,4592,1527
Sammy,1980,960,Sammy,2009,2488,1528
Denton,1980,4960,Denton,2009,6488,1528
Leobardo,1980,2913,Leobardo,2009,4442,1529
Leroy,1980,635,Leroy,2009,2165,1530
Adelaida,1980,3744,Adelaida,2009,5277,1533
Mikala,1980,5156,Mikala,2009,6690,1534
Leandra,1980,2396,Leandra,2009,3931,1535
Cris,1980,5707,Cris,2009,7246,1539
Louie,1980,1655,Louie,2009,3197,1542
Donna,1980,280,Donna,2009,1829,1549
Serafin,1980,4222,Serafin,2009,5771,1549
Marciano,1980,4970,Marciano,2009,6520,1550
Genaro,1980,1844,Genaro,2009,3399,1555
Rico,1980,1315,Rico,2009,2871,1556
Armen,1980,3758,Armen,2009,5314,1556
Jamilah,1980,4504,Jamilah,2009,6062,1558
Bernard,1980,597,Bernard,2009,2171,1574
Lucinda,1980,1095,Lucinda,2009,2674,1579
Ross,1980,474,Ross,2009,2054,1580
Alysha,1980,2136,Alysha,2009,3717,1581
Gordon,1980,747,Gordon,2009,2330,1583
Ileana,1980,2448,Ileana,2009,4031,1583
Tyron,1980,1804,Tyron,2009,3394,1590
Mahealani,1980,4758,Mahealani,2009,6349,1591
Mariel,1980,1602,Mariel,2009,3195,1593
Samad,1980,5183,Samad,2009,6777,1594
Jerrell,1980,2288,Jerrell,2009,3883,1595
Tanya,1980,176,Tanya,2009,1778,1602
Paulo,1980,2073,Paulo,2009,3678,1605
Tyreese,1980,5356,Tyreese,2009,6961,1605
Gina,1980,204,Gina,2009,1815,1611
Anibal,1980,2506,Anibal,2009,4117,1611
Jarvis,1980,973,Jarvis,2009,2586,1613
Howard,1980,517,Howard,2009,2132,1615
Benjamen,1980,3974,Benjamen,2009,5591,1617
Audra,1980,769,Audra,2009,2388,1619
Erwin,1980,1940,Erwin,2009,3559,1619
Rosalia,1980,1887,Rosalia,2009,3511,1624
Sione,1980,3425,Sione,2009,5053,1628
Sonya,1980,421,Sonya,2009,2050,1629
Krista,1980,238,Krista,2009,1868,1630
Dejuan,1980,1871,Dejuan,2009,3501,1630
Zulema,1980,2540,Zulema,2009,4170,1630
Stephan,1980,1097,Stephan,2009,2728,1631
Ralph,1980,478,Ralph,2009,2111,1633
Yvette,1980,541,Yvette,2009,2176,1635
Dianna,1980,908,Dianna,2009,2543,1635
Liz,1980,2397,Liz,2009,4037,1640
Abe,1980,5447,Abe,2009,7088,1641
Nile,1980,4731,Nile,2009,6374,1643
Dale,1980,400,Dale,2009,2044,1644
Marcelino,1980,2100,Marcelino,2009,3744,1644
Josef,1980,1627,Josef,2009,3277,1650
Sandy,1980,527,Sandy,2009,2178,1651
Elam,1980,3602,Elam,2009,5256,1654
Alain,1980,2465,Alain,2009,4121,1656
Kathy,1980,486,Kathy,2009,2144,1658
Constance,1980,950,Constance,2009,2609,1659
Simona,1980,2775,Simona,2009,4436,1661
Alton,1980,1163,Alton,2009,2827,1664
Arun,1980,5266,Arun,2009,6933,1667
Perry,1980,854,Perry,2009,2534,1680
Marcella,1980,994,Marcella,2009,2675,1681
Ivonne,1980,2092,Ivonne,2009,3775,1683
Lino,1980,2729,Lino,2009,4413,1684
Elizabet,1980,4605,Elizabet,2009,6289,1684
Meagan,1980,615,Meagan,2009,2301,1686
Mariaelena,1980,3321,Mariaelena,2009,5016,1695
Vicky,1980,1206,Vicky,2009,2902,1696
Dewayne,1980,840,Dewayne,2009,2537,1697
Hillary,1980,550,Hillary,2009,2248,1698
